,id,t_start,t_end,mode,algo,msgsize,itertot,comment,msg_bytes,iterations,benchmark_power_W,baseline_power_W,energy_J,energy_raw_including_baseline_power_J,ALGONAME,ALGOSIZE,VECLENBYTES,ITERATIONSTOTAL,AVGTIMEPERITERATIONNSEC,THROUGHPUT_Gbitpersec,RUNTIME_SEC,ITERATIONS_10SEC,ITERATIONS_20SEC,TIMEsec_10kITER,MINITERNEEDED_10sOR10k,MINITERNEEDED_20sOR10k,STARTTEMP,ENDTEMP,TEMPCHANGE,INPUTDATATYPE,DATE,TIME,FILENAME,NOTE,segment_time_s,latency_per_iter_s_emeter,latency_per_iter_s,hashsize_bits,energy_per_iter_J,E_per_iter_w_baseline_J,hash_bits,info_bits,energy_per_info_bit_J,E_per_info_bit_w_baseline_J,tempdelta_C,label
207,23,119.95953821781777,140.08805973083076,benchmark,RSID,256,16754768,20.128s,256,16754768,3.3649432698310586,2.632478910034154,14.743449752282846,67.73117528215714,RSID,32,256.0,16754768.0,1211.68,1.6902152383467581,20.301,8253004.0,16506008.0,0.01,8253004.0,16506008.0,55.1,55.1,0.0,random,2026-02-12,14:43:34,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/RSID-32/RSID-32-256-16754768-random-20260212_144209.log,,20.128521513013,1.2013608014753172e-06,1.21168e-06,32,8.7995547012545e-07,4.0425015304394035e-06,32,2048,4.296657568971924e-10,1.973877700409865e-09,0.0,RSID-32-256B
208,27,148.29538729231416,168.09074282683497,benchmark,RSID,512,7165633,19.795s,512,7165633,3.3169599244238253,2.6517394331870685,13.16833958068824,65.66046073812318,RSID,32,512.0,7165633.0,2762.51,1.4827095648522537,19.795,3619896.0,7239792.0,0.03,3619896.0,7239792.0,55.1,55.1,0.0,random,2026-02-12,14:44:02,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/RSID-32/RSID-32-512-7165633-random-20260212_144209.log,,19.79535553452081,2.7625410810909252e-06,2.76251e-06,32,1.837707789484647e-06,9.163246392624794e-06,32,4096,4.4865912829215016e-10,2.2371207013244126e-09,0.0,RSID-32-512B
209,33,176.10323640986385,196.7692992294754,benchmark,RSID,1024,3349606,20.666s,1024,3349606,3.2833202543373763,2.6345023628606286,13.408565795767066,67.85334999895716,RSID,32,1024.0,3349606.0,6169.64,1.3277922212641255,20.666,1620840.0,3241680.0,0.06,1620840.0,3241680.0,55.1,54.5,-0.6000000000000014,random,2026-02-12,14:44:30,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/RSID-32/RSID-32-1024-3349606-random-20260212_144209.log,,20.66606281961154,6.169699606345206e-06,6.1696400000000004e-06,32,4.003027757821985e-06,2.0257113821433672e-05,32,8192,4.88650849343504e-10,2.4727922145304775e-09,-0.6000000000000014,RSID-32-1024B
210,39,204.7818952125143,222.0983513047822,benchmark,RSID,2048,1481614,17.316s,2048,1481614,3.2897009703172464,2.63377000878553,11.358454786471066,56.96601101113472,RSID,32,2048.0,1481614.0,11687.41,1.4018503671899933,17.316,855621.0,1711243.0,0.12,855621.0,1711243.0,55.1,55.1,0.0,random,2026-02-12,14:44:59,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/RSID-32/RSID-32-2048-1481614-random-20260212_144209.log,,17.316456092267885,1.1687562409823264e-05,1.168741e-05,32,7.666271232906187e-06,3.844861820361762e-05,32,16384,4.679120625553093e-10,2.3467174196543957e-09,0.0,RSID-32-2048B
211,45,230.1106400877911,248.60111229479088,benchmark,RSID,4096,601096,18.490s,4096,601096,3.2600051295692105,2.634006982750119,11.575055720657538,60.27908115851481,RSID,32,4096.0,601096.0,30760.87,1.0652494549081348,18.490,325088.0,650176.0,0.31,325088.0,650176.0,55.1,55.1,0.0,random,2026-02-12,14:45:24,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/RSID-32/RSID-32-4096-601096-random-20260212_144209.log,,18.490472206999783,3.076126310439561e-05,3.076087e-05,32,1.9256584174004715e-05,0.0001002819535623508,32,32768,5.876643119508275e-10,3.0603623523666625e-09,0.0,RSID-32-4096B
212,50,256.6138106778398,276.2583309976201,benchmark,RSID,8192,258892,19.645s,8192,258892,3.2421473526991704,2.6333100829924114,11.960369244001138,63.69048011828677,RSID,32,8192.0,258892.0,75878.47,0.8636969090178018,19.644,131789.0,263579.0,0.76,131789.0,263579.0,54.5,55.6,1.1000000000000014,random,2026-02-12,14:45:51,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/RSID-32/RSID-32-8192-258892-random-20260212_144209.log,,19.64452031978027,7.587920955371456e-05,7.587847e-05,32,4.619829598443033e-05,0.000246011773705973,32,65536,7.049300534733632e-10,3.753841761870926e-09,1.1000000000000014,RSID-32-8192B
213,54,284.270824580649,304.09761691824195,benchmark,RSID,16384,112167,19.827s,16384,112167,3.230986307776544,2.6329477809518465,11.857229184754525,64.06013167376028,RSID,32,16384.0,112167.0,176759.92,0.7415255675607908,19.827,56573.0,113147.0,1.77,56573.0,113147.0,54.5,55.1,0.6000000000000014,random,2026-02-12,14:46:18,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/RSID-32/RSID-32-16384-112167-random-20260212_144209.log,,19.826792337592963,0.00017676136776050854,0.00017675992,32,0.00010571049582100372,0.0005711138897693642,32,131072,8.065070787124918e-10,4.357253187327303e-09,0.6000000000000014,RSID-32-16384B
214,58,312.1104177013009,332.0881476536444,benchmark,RSID,32768,52202,19.978s,32768,52202,3.220286065908023,2.632624893667516,11.740173256474508,64.33404078559396,RSID,32,32768.0,52202.0,382697.97,0.6849892618975743,19.978,26130.0,52260.0,3.83,26130.0,52260.0,55.1,54.5,-0.6000000000000014,random,2026-02-12,14:46:46,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/RSID-32/RSID-32-32768-52202-random-20260212_144209.log,,19.97772995234351,0.0003827004703333878,0.00038269796999999996,32,0.00022489891683220007,0.001232405670004865,32,262144,8.579212830818179e-10,4.7012545395083044e-09,-0.6000000000000014,RSID-32-32768B
215,64,340.1008460366933,360.0545119866852,benchmark,RSID,65536,24895,19.954s,65536,24895,3.2180101443601217,2.6329210176879396,11.674708647736772,64.21113473436918,RSID,32,65536.0,24895.0,801508.32,0.6541267095019052,19.954,12476.0,24952.0,8.02,12476.0,24952.0,55.1,55.6,0.5,random,2026-02-12,14:47:14,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/RSID-32/RSID-32-65536-24895-random-20260212_144209.log,,19.953665949991887,0.0008015129925684631,0.00080150832,32,0.00046895796938087054,0.002579278358480385,32,524288,8.944663417451297e-10,4.919583050690432e-09,0.5,RSID-32-65536B
216,70,368.06792716980414,388.0882555263106,benchmark,RSID,131072,12157,20.020s,131072,12157,3.2216745451043702,2.6327813921327676,11.789872255203461,64.49901765808723,RSID,32,131072.0,12157.0,1646807.9,0.6367324324834731,20.020,6072.0,12144.0,16.47,10000.0,12144.0,54.5,55.6,1.1000000000000014,random,2026-02-12,14:47:42,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/RSID-32/RSID-32-131072-12157-random-20260212_144209.log,,20.020328356506468,0.0016468148685125006,0.0016468079,32,0.0009698011232379256,0.005305504454889136,32,1048576,9.248744232539421e-10,5.059723334206711e-09,1.1000000000000014,RSID-32-131072B
217,74,396.1028995095497,429.625590785588,benchmark,RSID,262144,10000,33.523s,262144,10000,3.2215337700089712,2.6341169841083683,19.6918385835236,107.99452334165066,RSID,32,262144.0,10000.0,3352270.05,0.6255916047097698,33.523,2983.0,5966.0,33.52,10000.0,10000.0,55.1,55.6,0.5,random,2026-02-12,14:48:10,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/RSID-32/RSID-32-262144-10000-random-20260212_144209.log,,33.5226912760383,0.00335226912760383,0.00335227005,32,0.0019691838583523603,0.010799452334165066,32,2097152,9.389800349962045e-10,5.149580161173375e-09,0.5,RSID-32-262144B
218,78,437.6425899690572,505.5963630099072,benchmark,RSID,524288,10000,67.954s,524288,10000,3.230233647455007,2.6344703491463615,40.48441364291943,219.50660861835965,RSID,32,524288.0,10000.0,6795419.57,0.6172251701008654,67.954,1471.0,2943.0,67.95,10000.0,10000.0,54.5,55.1,0.6000000000000014,random,2026-02-12,14:48:52,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/RSID-32/RSID-32-524288-10000-random-20260212_144209.log,,67.95377304084997,0.006795377304084997,0.00679541957,32,0.004048441364291943,0.021950660861835964,32,4194304,9.652236376504762e-10,5.23344537301921e-09,0.6000000000000014,RSID-32-524288B
219,82,513.6185845938868,650.602354780762,benchmark,RSID,1048576,10000,136.984s,1048576,10000,3.237388573089217,2.639106034094084,81.95503772074642,443.46972982418595,RSID,32,1048576.0,10000.0,13698524.36,0.6123731125737109,136.985,730.0,1460.0,136.99,10000.0,10000.0,55.1,55.6,0.5,random,2026-02-12,14:50:08,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/RSID-32/RSID-32-1048576-10000-random-20260212_144209.log,,136.98377018687518,0.013698377018687518,0.013698524359999999,32,0.008195503772074642,0.044346972982418596,32,8388608,9.76980182179766e-10,5.2865711429618116e-09,0.5,RSID-32-1048576B
220,87,658.6351235657722,934.902977764323,benchmark,RSID,2097152,10000,276.268s,2097152,10000,3.246249720196002,2.6424234058682994,166.8178464430215,896.8344848119298,RSID,32,2097152.0,10000.0,27627114.17,0.6072735609214734,276.271,361.0,723.0,276.27,10000.0,10000.0,56.2,56.2,0.0,random,2026-02-12,14:52:33,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/RSID-32/RSID-32-2097152-10000-random-20260212_144209.log,,276.2678541985508,0.027626785419855082,0.02762711417,32,0.016681784644302148,0.08968344848119297,32,16777216,9.943118479431956e-10,5.345550088953553e-09,0.0,RSID-32-2097152B
221,12,59.78102393483937,74.21379346424236,benchmark,RSID,32,158528852,14.433s,32,158528852,3.714175914257874,2.6481338384333477,15.386063140288512,53.60595962385066,RSID,64,32.0,158528852.0,91.04,2.8119507908611596,14.432,109841827.0,219683655.0,0.00,109841827.0,219683655.0,54.0,55.6,1.6000000000000014,random,2026-02-12,15:03:59,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/RSID-64/RSID-64-32-158528852-random-20260212_150352.log,,14.43276952940299,9.104191033568444e-08,9.104e-08,64,9.705528644267551e-08,3.3814639384287384e-07,64,256,3.791222126667012e-10,1.320884350948726e-09,1.6000000000000014,RSID-64-32B
222,15,82.22557031322947,96.7486566522031,benchmark,RSID,64,91074681,14.523s,64,91074681,3.657243352922597,2.6322347028135966,14.886402105978508,53.1145664829083,RSID,64,64.0,91074681.0,159.46,3.210836573435344,14.523,62711651.0,125423303.0,0.00,62711651.0,125423303.0,55.1,55.6,0.5,random,2026-02-12,15:04:21,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/RSID-64/RSID-64-64-91074681-random-20260212_150352.log,,14.523086338973627,1.5946348841972476e-07,1.5946e-07,64,1.634526955518901e-07,5.831979415103118e-07,64,512,3.1924354599978534e-10,1.1390584795123277e-09,0.5,RSID-64-64B
223,20,104.76043350119022,122.09276173785187,benchmark,RSID,128,46218196,17.332s,128,46218196,3.5027803378878724,2.6324364671254155,15.085159940031762,60.71140998523041,RSID,64,128.0,46218196.0,375.01,2.7305938508306444,17.332,26665955.0,53331911.0,0.00,26665955.0,53331911.0,55.1,55.6,0.5,random,2026-02-12,15:04:44,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/RSID-64/RSID-64-128-46218196-random-20260212_150352.log,,17.332328236661652,3.750109207348044e-07,3.7500999999999997e-07,64,3.2639006377556927e-07,1.3135824250957438e-06,64,1024,3.1874029665582937e-10,1.2827953370075623e-09,0.5,RSID-64-128B
224,25,130.104538586839,151.29683523253146,benchmark,RSID,256,24066230,21.192s,256,24066230,3.401632749875779,2.6318359644671325,16.313834746237713,72.08848283948636,RSID,64,256.0,24066230.0,878.55,2.331113767002447,21.143,11382391.0,22764782.0,0.01,11382391.0,22764782.0,54.5,54.5,0.0,random,2026-02-12,15:05:09,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/RSID-64/RSID-64-256-24066230-random-20260212_150352.log,,21.192296645692466,8.805823199434421e-07,8.785499999999999e-07,64,6.778724688593815e-07,2.9954206720157817e-06,64,2048,3.3099241643524487e-10,1.4626077500077059e-09,0.0,RSID-64-256B
225,29,159.2263125004891,179.28748844595702,benchmark,RSID,512,11033387,20.061s,512,11033387,3.3734580488306185,2.629036023542479,14.934742969547788,67.6753015586993,RSID,64,512.0,11033387.0,1811.61,2.2609722843216806,19.988,5519951.0,11039903.0,0.02,5519951.0,11039903.0,55.6,55.1,-0.5,random,2026-02-12,15:05:38,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/RSID-64/RSID-64-512-11033387-random-20260212_150352.log,,20.061175945467937,1.8182246254452904e-06,1.8116099999999998e-06,64,1.3535954978781935e-06,6.133683297676344e-06,64,4096,3.3046765084916834e-10,1.4974812738467637e-09,-0.5,RSID-64-512B
226,36,187.19981503707672,207.314863568616,benchmark,RSID,1024,4879738,20.115s,1024,4879738,3.336486791901297,2.6310471264367044,14.190018153862203,67.11365262953231,RSID,64,1024.0,4879738.0,4109.65,1.993357098536372,20.054,2433297.0,4866594.0,0.04,2433297.0,4866594.0,55.6,55.6,0.0,random,2026-02-12,15:06:06,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/RSID-64/RSID-64-1024-4879738-random-20260212_150352.log,,20.115048531539287,4.122157487049363e-06,4.10965e-06,64,2.907946728669081e-06,1.3753536077046003e-05,64,8192,3.549739659019874e-10,1.6788984469050297e-09,0.0,RSID-64-1024B
227,40,215.32725481766823,234.3635192348916,benchmark,RSID,2048,1938022,19.036s,2048,1938022,3.304206116120486,2.6339356085163206,12.759511991117911,62.89980060107666,RSID,64,2048.0,1938022.0,9822.39,1.6680258063465205,19.036,1018082.0,2036164.0,0.10,1018082.0,2036164.0,55.1,56.2,1.1000000000000014,random,2026-02-12,15:06:34,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/RSID-64/RSID-64-2048-1938022-random-20260212_150352.log,,19.03626441722338,9.822522353834673e-06,9.822389999999999e-06,64,6.5837807780912245e-06,3.245566902804853e-05,64,16384,4.0184208850654446e-10,1.9809368303252277e-09,1.1000000000000014,RSID-64-2048B
228,45,242.37601288395464,261.8653973491939,benchmark,RSID,4096,746435,19.489s,4096,746435,3.274321227478617,2.6317288874653255,12.523773859147525,63.814547358119405,RSID,64,4096.0,746435.0,26109.73,1.2550110629255837,19.489,382998.0,765997.0,0.26,382998.0,765997.0,55.1,55.6,0.5,random,2026-02-12,15:07:01,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/RSID-64/RSID-64-4096-746435-random-20260212_150352.log,,19.489384465239283,2.6109955274389977e-05,2.610973e-05,64,1.677811712894964e-05,8.549243719562909e-05,64,32768,5.120275002731214e-10,2.6090221312142667e-09,0.5,RSID-64-4096B
229,49,269.8774813982136,289.41519866857465,benchmark,RSID,8192,291911,19.538s,8192,291911,3.2535332343186614,2.6376340400551714,12.033324369581575,63.56666690094497,RSID,64,8192.0,291911.0,66929.59,0.9791782677885821,19.537,149410.0,298821.0,0.67,149410.0,298821.0,54.5,55.1,0.6000000000000014,random,2026-02-12,15:07:29,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/RSID-64/RSID-64-8192-291911-random-20260212_150352.log,,19.537717270361043,6.693039066825519e-05,6.692959e-05,64,4.122257938063853e-05,0.0002177604369172281,64,65536,6.290066433813252e-10,3.3227605730778213e-09,0.6000000000000014,RSID-64-8192B
230,54,297.42718031758346,317.47126564160294,benchmark,RSID,16384,156827,20.044s,16384,156827,3.253661215235083,2.6364521014454536,12.371451205848444,65.21671421422388,RSID,64,16384.0,156827.0,127808.66,1.0255330116128283,20.044,78241.0,156483.0,1.28,78241.0,156483.0,54.5,54.5,0.0,random,2026-02-12,15:07:56,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/RSID-64/RSID-64-16384-156827-random-20260212_150352.log,,20.044085324019477,0.00012781016868281276,0.00012780866,64,7.888597757942475e-05,0.0004158513152341362,64,131072,6.018522459367733e-10,3.1726937502604387e-09,0.0,RSID-64-16384B
231,57,325.48355449064434,345.52108621396934,benchmark,RSID,32768,66813,20.038s,32768,66813,3.242167738797228,2.6296069275300176,12.274262071988334,64.96509019439732,RSID,64,32768.0,66813.0,299901.7,0.8740997466836634,20.037,33344.0,66688.0,3.00,33344.0,66688.0,55.1,55.6,0.5,random,2026-02-12,15:08:24,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/RSID-64/RSID-64-32768-66813-random-20260212_150352.log,,20.037531723325003,0.0002999046850661548,0.0002999017,64,0.0001837106861237833,0.000972342062089673,64,262144,7.008006520224888e-10,3.7091906055056495e-09,0.5,RSID-64-32768B
232,61,353.5336822630433,373.50844277971663,benchmark,RSID,65536,32168,19.975s,65536,32168,3.240210864704469,2.6325126817426847,12.138674635484234,64.72248148798973,RSID,64,65536.0,32168.0,620946.02,0.8443374836350509,19.975,16104.0,32208.0,6.21,16104.0,32208.0,55.1,55.1,0.0,random,2026-02-12,15:08:52,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/RSID-64/RSID-64-65536-32168-random-20260212_150352.log,,19.974760516673314,0.000620951271968208,0.0006209460200000001,64,0.0003773524818292786,0.0020120144705293996,64,524288,7.197427403054783e-10,3.8376130495632165e-09,0.0,RSID-64-65536B
233,65,381.5217556288665,401.4842281442377,benchmark,RSID,131072,15184,19.962s,131072,15184,3.245703258848764,2.6360088405576683,12.171057838496486,64.792304220991,RSID,64,131072.0,15184.0,1314690.96,0.7975836389717018,19.962,7606.0,15212.0,13.15,10000.0,15212.0,55.6,56.2,0.6000000000000014,random,2026-02-12,15:09:20,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/RSID-64/RSID-64-131072-15184-random-20260212_150352.log,,19.96247251537119,0.0013147044596530024,0.00131469096,64,0.0008015712485838044,0.0042671433233002504,64,1048576,7.64437912544064e-10,4.06946499185586e-09,0.6000000000000014,RSID-64-131072B
234,69,409.4985649934961,437.0301391109453,benchmark,RSID,262144,10000,27.532s,262144,10000,3.246863135460165,2.6363304001098213,16.80897636051887,89.39129700528895,RSID,64,262144.0,10000.0,2753139.4,0.761731135009001,27.531,3632.0,7264.0,27.53,10000.0,10000.0,55.6,55.6,0.0,random,2026-02-12,15:09:48,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/RSID-64/RSID-64-262144-10000-random-20260212_150352.log,,27.531574117449225,0.0027531574117449224,0.0027531394,64,0.001680897636051887,0.008939129700528894,64,2097152,8.015144520053324e-10,4.26250920320935e-09,0.0,RSID-64-262144B
235,75,445.047035960475,504.4606486563807,benchmark,RSID,524288,10000,59.414s,524288,10000,3.24549262125539,2.634780743178408,36.284647857166675,192.8264832639796,RSID,64,524288.0,10000.0,5941390.7,0.7059465050833974,59.414,1683.0,3366.0,59.41,10000.0,10000.0,55.6,55.1,-0.5,random,2026-02-12,15:10:24,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/RSID-64/RSID-64-524288-10000-random-20260212_150352.log,,59.41361269590573,0.005941361269590573,0.0059413907,64,0.0036284647857166676,0.01928264832639796,64,4194304,8.650934185306233e-10,4.597341615294924e-09,-0.5,RSID-64-524288B
236,80,512.4830751064964,639.6251813794141,benchmark,RSID,1048576,10000,127.142s,1048576,10000,3.251356246225836,2.636823537166733,78.13303898382512,413.38432918348803,RSID,64,1048576.0,10000.0,12714333.08,0.6597756993794283,127.143,786.0,1573.0,127.14,10000.0,10000.0,55.6,56.2,0.6000000000000014,random,2026-02-12,15:11:31,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/RSID-64/RSID-64-1048576-10000-random-20260212_150352.log,,127.14210627291777,0.012714210627291778,0.01271433308,64,0.007813303898382511,0.0413384329183488,64,8388608,9.314184067705287e-10,4.927925219338989e-09,0.6000000000000014,RSID-64-1048576B
237,85,647.657745430604,921.760660876576,benchmark,RSID,2097152,10000,274.103s,2097152,10000,3.257696788523569,2.641610932144901,168.87097812903556,892.9442309635217,RSID,64,2097152.0,10000.0,27410623.3,0.6120698466568617,274.106,364.0,729.0,274.11,10000.0,10000.0,55.6,56.8,1.1999999999999957,random,2026-02-12,15:13:46,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/RSID-64/RSID-64-2097152-10000-random-20260212_150352.log,,274.10291544597203,0.027410291544597204,0.0274106233,64,0.016887097812903557,0.08929442309635217,64,16777216,1.0065494664253925e-09,5.3223623690815076e-09,1.1999999999999957,RSID-64-2097152B
238,8,55.13923215261568,72.68045663717322,benchmark,RSID,32,53330489,17.541s,32,53330489,3.1063562619313756,2.611012938147793,8.688971130600159,54.48932379286166,RSID,8,32.0,53330489.0,328.91,0.778328418108297,17.541,30403453.0,60806907.0,0.00,30403453.0,60806907.0,52.4,52.4,0.0,random,2026-02-12,13:02:24,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/RSID-8/RSID-8-32-53330489-random-20260212_130217.log,,17.54122448455754,3.289155005602431e-07,3.2891000000000005e-07,8,1.6292689779387095e-07,1.021729311217485e-06,8,256,6.364331945073084e-10,3.991130121943301e-09,0.0,RSID-8-32B
239,12,80.69295038935898,99.62405023908605,benchmark,RSID,64,29330243,18.931s,64,29330243,3.0799744245189666,2.59989603931874,9.088438313190638,58.307328214713486,RSID,8,64.0,29330243.0,645.44,0.7932573128408527,18.931,15493306.0,30986613.0,0.01,15493306.0,30986613.0,52.9,52.4,-0.5,random,2026-02-12,13:02:49,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/RSID-8/RSID-8-64-29330243-random-20260212_130217.log,,18.93109984972706,6.454464032134702e-07,6.4544e-07,8,3.0986576937636137e-07,1.9879592615278872e-06,8,512,6.052065808132058e-10,3.882732932671655e-09,-0.5,RSID-8-64B
